game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Timofey Mozgov,J.R. Smith,Matthew Dellavedova,Trevor Ariza,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,1,15,18,00:03:39,00:08:21,00:00:21,78,CLE,shot,,,,,,,,,,J.R. Smith,2,,,made,,Driving Layup,2,-19,7,26.9,5.7,Smith 2' Driving Layup (7 PTS)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Timofey Mozgov,J.R. Smith,Matthew Dellavedova,Trevor Ariza,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,1,15,18,00:03:29,00:08:31,00:00:10,79,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,ROCKETS Timeout: Regular (Full 1 Short 1)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,J.R. Smith,Matthew Dellavedova,Iman Shumpert,Trevor Ariza,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,1,15,18,00:03:29,00:08:31,00:00:00,82,CLE,sub,,,,,Iman Shumpert,Timofey Mozgov,,,,Timofey Mozgov,,,,,,sub,,,,,,SUB: Shumpert FOR Mozgov
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,Dwight Howard,James Harden,Patrick Beverley,Terrence Jones,1,15,18,00:03:29,00:08:31,00:00:00,83,CLE,sub,,,,,Tristan Thompson,J.R. Smith,,,,J.R. Smith,,,,,,sub,,,,,,SUB: Thompson FOR Smith
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Patrick Beverley,Terrence Jones,Clint Capela,1,15,18,00:03:29,00:08:31,00:00:00,84,HOU,sub,,,,,Clint Capela,Dwight Howard,,,,Dwight Howard,,,,,,sub,,,,,,SUB: Capela FOR Howard
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,18,00:03:29,00:08:31,00:00:00,85,HOU,sub,,,,,Ty Lawson,Patrick Beverley,,,,Patrick Beverley,,,,,,sub,,,,,,SUB: Lawson FOR Beverley
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,18,00:03:15,00:08:45,00:00:14,87,HOU,miss,,,,,,,,,,Terrence Jones,0,,,missed,,Jump Shot,8,76,18,32.6,87.2,MISS Jones 8' Jump Shot
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,18,00:03:14,00:08:46,00:00:01,88,HOU,rebound,,,,,,,,,,Terrence Jones,,,,,,rebound offensive,,,,,,Jones REBOUND (Off:2 Def:0)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,18,00:02:59,00:09:01,00:00:15,89,CLE,foul,,,,,,,,James Harden,,Iman Shumpert,,,s.foul,,,s.foul,,,,,,Shumpert S.FOUL (P1.T4) (D.Richardson)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,19,00:02:59,00:09:01,00:00:00,90,HOU,free throw,,,,,,,1,,2,James Harden,1,,,made,,Free Throw 1 of 2,,,,,,Harden Free Throw 1 of 2 (6 PTS)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:59,00:09:01,00:00:00,92,HOU,free throw,,,,,,,2,,2,James Harden,1,,,made,,Free Throw 2 of 2,,,,,,Harden Free Throw 2 of 2 (7 PTS)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:41,00:09:19,00:00:18,94,CLE,miss,,,,Terrence Jones,,,,,,Kevin Love,0,,,missed,,Jump Shot,6,-11,57,26.1,10.7,"MISS Love 6' Jump Shot, Jones BLOCK (1 BLK)"
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:40,00:09:20,00:00:01,95,HOU,rebound,,,,,,,,,,Clint Capela,,,,,,rebound defensive,,,,,,Capela REBOUND (Off:0 Def:1)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:30,00:09:30,00:00:10,96,HOU,miss,,,,,,,,,,James Harden,0,,,missed,,Jump Shot,24,-110,218,14.0,67.2,MISS Harden 24' 3PT Jump Shot
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:29,00:09:31,00:00:01,97,CLE,rebound,,,,,,,,,,Kevin Love,,,,,,rebound defensive,,,,,,Love REBOUND (Off:0 Def:3)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:21,00:09:39,00:00:08,98,CLE,miss,,,,Clint Capela,,,,,,LeBron James,0,,,missed,,Layup,2,-24,0,27.4,5.0,"MISS James 2' Layup, Capela BLOCK (1 BLK)"
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:20,00:09:40,00:00:01,99,HOU,rebound,,,,,,,,,,Terrence Jones,,,,,,rebound defensive,,,,,,Jones REBOUND (Off:2 Def:1)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:09,00:09:51,00:00:11,100,HOU,miss,,,,,,,,,,Clint Capela,0,,,missed,,Reverse Layup,2,19,-5,26.9,89.5,MISS Capela 2' Reverse Layup
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:02:08,00:09:52,00:00:01,101,CLE,rebound,,,,,,,,,,Kevin Love,,,,,,rebound defensive,,,,,,Love REBOUND (Off:0 Def:4)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:01:57,00:10:03,00:00:11,102,CLE,miss,,,,,,,,,,Iman Shumpert,0,,,missed,,Pullup Jump Shot,17,161,67,8.9,11.7,MISS Shumpert 17' Pullup Jump Shot
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:01:56,00:10:04,00:00:01,103,HOU,rebound,,,,,,,,,,Clint Capela,,,,,,rebound defensive,,,,,,Capela REBOUND (Off:0 Def:2)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:01:46,00:10:14,00:00:10,105,HOU,miss,,,,Tristan Thompson,,,,,,Clint Capela,0,,,missed,,Jump Shot,4,-37,16,21.3,87.4,"Thompson BLOCK (1 BLK), MISS Capela 4' Jump Shot"
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:01:45,00:10:15,00:00:01,106,CLE,rebound,,,,,,,,,,Kevin Love,,,,,,rebound defensive,,,,,,Love REBOUND (Off:0 Def:5)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,James Harden,Terrence Jones,Clint Capela,Ty Lawson,1,15,20,00:01:44,00:10:16,00:00:01,107,HOU,foul,,,,,,,,LeBron James,,Ty Lawson,,,p.foul,,,p.foul,,,,,,Lawson P.FOUL (P1.T2) (J.Goble)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,LeBron James,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Trevor Ariza,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,1,15,20,00:01:44,00:10:16,00:00:00,108,HOU,sub,,,,,Marcus Thornton,James Harden,,,,James Harden,,,,,,sub,,,,,,SUB: Thornton FOR Harden
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Kevin Love,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Trevor Ariza,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,1,15,20,00:01:44,00:10:16,00:00:00,109,CLE,sub,,,,,Anderson Varejao,LeBron James,,,,LeBron James,,,,,,sub,,,,,,SUB: Varejao FOR James
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Trevor Ariza,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,1,15,20,00:01:44,00:10:16,00:00:00,110,CLE,sub,,,,,Richard Jefferson,Kevin Love,,,,Kevin Love,,,,,,sub,,,,,,SUB: Jefferson FOR Love
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:44,00:10:16,00:00:00,111,HOU,sub,,,,,Corey Brewer,Trevor Ariza,,,,Trevor Ariza,,,,,,sub,,,,,,SUB: Brewer FOR Ariza
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:31,00:10:29,00:00:13,112,CLE,miss,,,,,,,,,,Anderson Varejao,0,,,missed,,Hook Shot,7,43,61,20.7,11.1,MISS Varejao 7' Hook Shot
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:31,00:10:29,00:00:00,113,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,ROCKETS Rebound
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:31,00:10:29,00:00:00,114,CLE,foul,,,,,,,,Clint Capela,,Tristan Thompson,,,l.b.foul,,,l.b.foul,,,,,,Thompson L.B.FOUL (P1.PN) (D.Jones)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:31,00:10:29,00:00:00,115,HOU,free throw,,,,,,,1,,2,Clint Capela,0,,,missed,,Free Throw 1 of 2,,,,,,MISS Capela Free Throw 1 of 2
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:31,00:10:29,00:00:00,116,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,ROCKETS Rebound
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:31,00:10:29,00:00:00,117,HOU,free throw,,,,,,,2,,2,Clint Capela,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Capela Free Throw 2 of 2
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:31,00:10:29,00:00:00,119,CLE,rebound,,,,,,,,,,Iman Shumpert,,,,,,rebound defensive,,,,,,Shumpert REBOUND (Off:0 Def:1)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,15,20,00:01:21,00:10:39,00:00:10,120,HOU,foul,,,,,,,,Anderson Varejao,,Terrence Jones,,,s.foul,,,s.foul,,,,,,Jones S.FOUL (P1.PN) (J.Goble)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Matthew Dellavedova,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,16,20,00:01:21,00:10:39,00:00:00,121,CLE,free throw,,,,,,,1,,2,Anderson Varejao,1,,,made,,Free Throw 1 of 2,,,,,,Varejao Free Throw 1 of 2 (1 PTS)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,16,20,00:01:21,00:10:39,00:00:00,123,CLE,sub,,,,,Kyrie Irving,Matthew Dellavedova,,,,Matthew Dellavedova,,,,,,sub,,,,,,SUB: Irving FOR Dellavedova
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,17,20,00:01:21,00:10:39,00:00:00,124,CLE,free throw,,,,,,,2,,2,Anderson Varejao,1,,,made,,Free Throw 2 of 2,,,,,,Varejao Free Throw 2 of 2 (2 PTS)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,17,20,00:01:06,00:10:54,00:00:15,127,HOU,miss,,,,Kyrie Irving,,,,,,Marcus Thornton,0,,,missed,,Jump Shot,12,-114,-21,13.6,91.1,"Irving BLOCK (1 BLK), MISS Thornton 12' Jump Shot"
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,17,20,00:01:06,00:10:54,00:00:00,128,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Cavaliers Rebound
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,20,20,00:00:45,00:11:15,00:00:21,130,CLE,shot,Anderson Varejao,,,,,,,,,Richard Jefferson,3,,,made,,Jump Shot,25,-143,210,39.3,26.0,Jefferson 25' 3PT Jump Shot (3 PTS) (Varejao 1 AST)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,20,20,00:00:29,00:11:31,00:00:16,132,HOU,miss,,,,,,,,,,Terrence Jones,0,,,missed,,Jump Shot,26,28,257,27.8,63.3,MISS Jones 26' 3PT Jump Shot
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,20,20,00:00:28,00:11:32,00:00:01,133,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,ROCKETS Rebound
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,20,20,00:00:28,00:11:32,00:00:00,134,CLE,foul,,,,,,,,Clint Capela,,Anderson Varejao,,,l.b.foul,,,l.b.foul,,,,,,Varejao L.B.FOUL (P1.PN) (J.Goble)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Ty Lawson,Marcus Thornton,Corey Brewer,1,20,21,00:00:28,00:11:32,00:00:00,136,HOU,free throw,,,,,,,1,,2,Clint Capela,1,,,made,,Free Throw 1 of 2,,,,,,Capela Free Throw 1 of 2 (3 PTS)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Marcus Thornton,Corey Brewer,Trevor Ariza,1,20,21,00:00:28,00:11:32,00:00:00,138,HOU,sub,,,,,Trevor Ariza,Ty Lawson,,,,Ty Lawson,,,,,,sub,,,,,,SUB: Ariza FOR Lawson
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Marcus Thornton,Corey Brewer,Trevor Ariza,1,20,21,00:00:28,00:11:32,00:00:00,139,HOU,free throw,,,,,,,2,,2,Clint Capela,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Capela Free Throw 2 of 2
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Marcus Thornton,Corey Brewer,Trevor Ariza,1,20,21,00:00:28,00:11:32,00:00:00,141,CLE,rebound,,,,,,,,,,Richard Jefferson,,,,,,rebound defensive,,,,,,Jefferson REBOUND (Off:0 Def:1)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Marcus Thornton,Corey Brewer,Trevor Ariza,1,20,21,00:00:27,00:11:33,00:00:01,142,HOU,foul,,,,,,,,Richard Jefferson,,Corey Brewer,,,p.foul,,,p.foul,,,,,,Brewer P.FOUL (P1.PN) (D.Jones)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Marcus Thornton,Corey Brewer,Trevor Ariza,1,20,21,00:00:27,00:11:33,00:00:00,144,CLE,free throw,,,,,,,1,,2,Richard Jefferson,0,,,missed,,Free Throw 1 of 2,,,,,,MISS Jefferson Free Throw 1 of 2
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Clint Capela,Marcus Thornton,Corey Brewer,Trevor Ariza,1,20,21,00:00:27,00:11:33,00:00:00,145,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Cavaliers Rebound
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Marcus Thornton,Corey Brewer,Trevor Ariza,Ty Lawson,1,20,21,00:00:27,00:11:33,00:00:00,146,HOU,sub,,,,,Ty Lawson,Clint Capela,,,,Clint Capela,,,,,,sub,,,,,,SUB: Lawson FOR Capela
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Kyrie Irving,Terrence Jones,Marcus Thornton,Trevor Ariza,Ty Lawson,James Harden,1,20,21,00:00:27,00:11:33,00:00:00,147,HOU,sub,,,,,James Harden,Corey Brewer,,,,Corey Brewer,,,,,,sub,,,,,,SUB: Harden FOR Brewer
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Richard Jefferson,Kyrie Irving,Matthew Dellavedova,Terrence Jones,Marcus Thornton,Trevor Ariza,Ty Lawson,James Harden,1,20,21,00:00:27,00:11:33,00:00:00,148,CLE,sub,,,,,Matthew Dellavedova,Anderson Varejao,,,,Anderson Varejao,,,,,,sub,,,,,,SUB: Dellavedova FOR Varejao
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Richard Jefferson,Kyrie Irving,Matthew Dellavedova,Terrence Jones,Marcus Thornton,Trevor Ariza,Ty Lawson,James Harden,1,21,21,00:00:27,00:11:33,00:00:00,149,CLE,free throw,,,,,,,2,,2,Richard Jefferson,1,,,made,,Free Throw 2 of 2,,,,,,Jefferson Free Throw 2 of 2 (4 PTS)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Richard Jefferson,Kyrie Irving,Matthew Dellavedova,Terrence Jones,Marcus Thornton,Trevor Ariza,Ty Lawson,James Harden,1,21,21,00:00:05,00:11:55,00:00:22,152,HOU,turnover,,,,,,,,,,James Harden,,,bad pass ,,Iman Shumpert,bad pass ,,,,,,"Shumpert STEAL (1 STL), Harden Bad Pass Turnover (P2.T2)"
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Richard Jefferson,Kyrie Irving,Matthew Dellavedova,Terrence Jones,Marcus Thornton,Trevor Ariza,Ty Lawson,James Harden,1,23,21,00:00:00,00:12:00,00:00:05,153,CLE,shot,Iman Shumpert,,,,,,,,,Matthew Dellavedova,2,,,made,,Floating Jump Shot,9,92,16,15.8,6.6,Dellavedova 9' Floating Jump Shot (2 PTS) (Shumpert 1 AST)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Iman Shumpert,Tristan Thompson,Richard Jefferson,Kyrie Irving,Matthew Dellavedova,Terrence Jones,Marcus Thornton,Trevor Ariza,Ty Lawson,James Harden,1,23,21,00:00:00,00:12:00,00:00:00,155,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Kyrie Irving,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Dwight Howard,Terrence Jones,Ty Lawson,Marcus Thornton,Corey Brewer,2,23,21,00:12:00,00:00:00,00:-12:00,157,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Kyrie Irving,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Dwight Howard,Terrence Jones,Ty Lawson,Marcus Thornton,Corey Brewer,2,25,21,00:11:44,00:00:16,00:00:16,158,CLE,shot,,,,,,,,,,Kyrie Irving,2,,,made,,Pullup Jump Shot,21,-99,183,34.9,23.3,Irving 21' Pullup Jump Shot (2 PTS)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Kyrie Irving,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Dwight Howard,Terrence Jones,Ty Lawson,Marcus Thornton,Corey Brewer,2,25,23,00:11:27,00:00:33,00:00:17,159,HOU,shot,Terrence Jones,,,,,,,,,Marcus Thornton,2,,,made,,Layup,1,14,2,26.4,88.8,Thornton 1' Layup (2 PTS) (Jones 1 AST)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Kyrie Irving,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Dwight Howard,Terrence Jones,Ty Lawson,Marcus Thornton,Corey Brewer,2,27,23,00:11:11,00:00:49,00:00:16,160,CLE,shot,Tristan Thompson,,,,,,,,,Iman Shumpert,2,,,made,,Jump Shot,20,204,-1,4.6,4.9,Shumpert 20' Jump Shot (2 PTS) (Thompson 1 AST)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Kyrie Irving,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Dwight Howard,Terrence Jones,Ty Lawson,Marcus Thornton,Corey Brewer,2,27,23,00:11:01,00:00:59,00:00:10,161,CLE,foul,,,,,,,,Marcus Thornton,,Iman Shumpert,,,p.foul,,,p.foul,,,,,,Shumpert P.FOUL (P2.T1) (J.Goble)
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Kyrie Irving,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Dwight Howard,Terrence Jones,Ty Lawson,Marcus Thornton,Corey Brewer,2,27,23,00:10:49,00:01:11,00:00:12,162,HOU,miss,,,,,,,,,,Corey Brewer,0,,,missed,,Pullup Jump Shot,16,68,149,31.8,74.1,MISS Brewer 16' Pullup Jump Shot
"=""0021500601""",2015-2016 Regular Season,2016-01-15,Kyrie Irving,Iman Shumpert,Tristan Thompson,Anderson Varejao,Richard Jefferson,Dwight Howard,Terrence Jones,Ty Lawson,Marcus Thornton,Corey Brewer,2,27,23,00:10:48,00:01:12,00:00:01,163,CLE,rebound,,,,,,,,,,Anderson Varejao,,,,,,rebound defensive,,,,,,Varejao REBOUND (Off:0 Def:1)
